index,상호명,상권업종소분류명,시도명,시군구명,행정동명,지번주소,도로명주소,층정보,경도,위도
6891,GS25,편의점,서울특별시,강서구,등촌3동,서울특별시 강서구 등촌동 667-7번지 ,"서울특별시 강서구 강서로56길 110, (등촌동)",1,126.8448565,37.55886332
6892,세븐일레븐,편의점,서울특별시,구로구,신도림동,서울특별시 구로구 신도림동 460-26,서울특별시 구로구 새말로 117-21,1,126.8910644,37.50875807
6893,CU,편의점,서울특별시,영등포구,영등포동,서울특별시 영등포구 영등포동4가 103번지 대성그랑그루 ,"서울특별시 영등포구 문래로 191, (영등포동4가, 대성그랑그루)",1,126.9032169,37.51848567
6894,GS25,편의점,서울특별시,서대문구,연희동,서울특별시 서대문구 연희동 218-1번지 ,"서울특별시 서대문구 연희로 63, (연희동)",,126.9283984,37.56430953
6895,GS25중화역,편의점,서울특별시,동대문구,장안2동,서울특별시 동대문구 장안동 347-9번지 ,"서울특별시 동대문구 장한로18길 19, (장안동)",,127.0699596,37.56775321
6896,CU,편의점,서울특별시,구로구,구로3동,서울특별시 구로구 구로동 197-12번지 ,"서울특별시 구로구 디지털로31길 61, (구로동)",1,126.8915267,37.48590289
6897,세븐일레븐숭실대정문점,편의점,서울특별시,동작구,상도1동,서울특별시 동작구 상도동 489-14번지 ,"서울특별시 동작구 상도로 372-4, (상도동)",1,126.9537181,37.49556165
6898,세븐일레븐,편의점,서울특별시,마포구,서교동,서울특별시 마포구 서교동 395-138번지 ,"서울특별시 마포구 양화로12길 8-5, (서교동)",,126.9177931,37.55173341
6899,씨유역촌사랑,편의점,서울특별시,은평구,역촌동,서울특별시 은평구 역촌동 81-1번지 ,"서울특별시 은평구 연서로3길 23, (역촌동)",1,126.9129633,37.60216503
6900,GS25성내하이츠점,편의점,서울특별시,강동구,성내3동,서울특별시 강동구 성내동 410-4번지 ,"서울특별시 강동구 양재대로95길 47, (성내동)",1,127.134211,37.53059584
6901,편의점CVS,편의점,서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동 38-29번지 ,"서울특별시 동대문구 왕산로 283, (청량리동)",1,127.0512094,37.5859583
6902,CU마천금호,편의점,서울특별시,송파구,마천1동,서울특별시 송파구 마천동 304번지 마천동금호타운 ,"서울특별시 송파구 마천로57길 16, 101동  (마천동, 마천동금호타운)",1,127.1533078,37.49470086
6903,CU,편의점,서울특별시,성북구,정릉2동,서울특별시 성북구 정릉동 199-7번지 ,"서울특별시 성북구 정릉로27나길 1, (정릉동)",,127.0133568,37.60663317
6904,CU경희원룸점,편의점,서울특별시,동대문구,회기동,서울특별시 동대문구 회기동 103-18번지 ,"서울특별시 동대문구 회기로18길 12, (회기동)",1,127.0524258,37.59093282
6905,세븐일레븐공릉두산힐스빌점,편의점,서울특별시,노원구,공릉2동,서울특별시 노원구 공릉동 271번지 ,"서울특별시 노원구 노원로1바길 1, (공릉동)",1,127.0805059,37.62051989
6906,세분일레븐,편의점,서울특별시,도봉구,창4동,서울특별시 도봉구 창동 38번지 ,"서울특별시 도봉구 덕릉로66길 17, (창동)",,127.0538154,37.64570911
6907,GS25,편의점,서울특별시,성동구,성수2가3동,서울특별시 성동구 성수동2가 280-21번지 ,"서울특별시 성동구 광나루로6길 35, (성수동2가)",1,127.0632829,37.54679609
6908,CU,편의점,서울특별시,강남구,압구정동,서울특별시 강남구 신사동 624-24번지 ,"서울특별시 강남구 언주로159길 10, (신사동)",,127.0320657,37.52448662
6909,GS25,편의점,서울특별시,동대문구,회기동,서울특별시 동대문구 회기동 105-35번지 ,"서울특별시 동대문구 회기로 134, (회기동)",,127.0512667,37.59125689
6910,세븐일레븐,편의점,서울특별시,송파구,잠실6동,서울특별시 송파구 신천동 7-18번지 롯데캐슬골드 ,"서울특별시 송파구 올림픽로 269, (신천동, 롯데캐슬골드)",1,127.1005648,37.51436865
6911,미니스톱,편의점,서울특별시,강남구,역삼1동,서울특별시 강남구 역삼동 813번지 ,"서울특별시 강남구 봉은사로2길 29, (역삼동)",1,127.0263512,37.50282339
6912,엘지25,편의점,서울특별시,중구,명동,서울특별시 중구 태평로1가 84번지 ,"서울특별시 중구 세종대로 136, (태평로1가)",1,126.9782375,37.56840963
6913,CU,편의점,서울특별시,강동구,명일2동,서울특별시 강동구 명일동 47-12번지 명일진로 ,"서울특별시 강동구 동남로73길 26, (명일동, 명일진로)",1,127.1547625,37.55322608
6914,Withme,편의점,서울특별시,금천구,독산3동,서울특별시 금천구 독산동 899-10번지 ,"서울특별시 금천구 남부순환로128길 10, (독산동)",1,126.9068239,37.47981018
6915,세븐일레븐서초GT티워점,편의점,서울특별시,서초구,서초4동,서울특별시 서초구 서초동 1317-23번지 ,"서울특별시 서초구 서초대로 411, (서초동)",1,127.0259036,37.49809817
6916,더조은24시,편의점,서울특별시,강서구,화곡6동,서울특별시 강서구 화곡동 982-1번지 ,"서울특별시 강서구 화곡로 282, (화곡동)",,126.8480321,37.54962272
6917,세븐일레븐대치우성점B,편의점,서울특별시,강남구,대치2동,서울특별시 강남구 대치동 986-4번지 ,"서울특별시 강남구 도곡로93길 9, (대치동)",1,127.0644909,37.50082489
6918,세븐일레븐,편의점,서울특별시,중구,명동,서울특별시 중구 남산동1가 4-1번지 ,"서울특별시 중구 퇴계로18길 6, (남산동1가)",1,126.9853969,37.56051518
6919,CU,편의점,서울특별시,노원구,공릉1동,서울특별시 노원구 공릉동 750번지 녹주 ,"서울특별시 노원구 동일로177길 29, (공릉동, 녹주)",1,127.0727474,37.62043215
6920,CU,편의점,서울특별시,은평구,역촌동,서울특별시 은평구 역촌동 36-35번지 성우맨션 ,"서울특별시 은평구 연서로2길 5-21, (역촌동, 성우맨션)",,126.9165149,37.60169311
6921,CU송파임광점,편의점,서울특별시,송파구,송파1동,서울특별시 송파구 송파동 37-2번지 미래빌딩 ,"서울특별시 송파구 백제고분로45길 29, (송파동, 미래빌딩)",1,127.1082491,37.51026403
6922,CU,편의점,서울특별시,금천구,독산2동,서울특별시 금천구 독산동 1031-2번지 ,"서울특별시 금천구 범안로 1228, (독산동)",1,126.8984176,37.46632448
6923,CU,편의점,서울특별시,중랑구,상봉1동,서울특별시 중랑구 상봉동 40-6번지 ,"서울특별시 중랑구 신내로7나길 20, (상봉동)",1,127.0949074,37.60152011
6924,CU,편의점,서울특별시,은평구,진관동,서울특별시 은평구 진관동 100-4번지 ,"서울특별시 은평구 진관1로 21-35, (진관동)",,126.9186243,37.63355484
6925,GS25,편의점,서울특별시,강북구,번3동,서울특별시 강북구 번동 222번지 ,"서울특별시 강북구 월계로37길 91, (번동)",1,127.0440155,37.62609565
6926,CU,편의점,서울특별시,강서구,화곡2동,서울특별시 강서구 화곡동 836-2번지 ,"서울특별시 강서구 곰달래로49길 15, (화곡동)",1,126.8576437,37.53233512
6927,세븐일레븐,편의점,서울특별시,강남구,대치4동,서울특별시 강남구 대치동 889-56번지 ,"서울특별시 강남구 테헤란로64길 14, (대치동)",,127.0509701,37.50395183
6928,GS25,편의점,서울특별시,은평구,불광1동,서울특별시 은평구 불광동 243-11번지 ,"서울특별시 은평구 불광로 81, (불광동)",1,126.9321328,37.61430574
6929,세븐일레븐,편의점,서울특별시,성북구,삼선동,서울특별시 성북구 삼선동1가 22-2번지 ,"서울특별시 성북구 삼선교로 4, (삼선동1가)",1,127.0063902,37.5879953
6930,CU,편의점,서울특별시,강남구,대치4동,서울특별시 강남구 대치동 901-32번지 ,"서울특별시 강남구 역삼로73길 13, (대치동)",1,127.055056,37.50282223
6931,세븐일레븐천호역점,편의점,서울특별시,강동구,천호2동,서울특별시 강동구 천호동 429-2번지 ,"서울특별시 강동구 올림픽로 654, (천호동)",1,127.1240779,37.53988309
6932,LG,편의점,서울특별시,강서구,등촌1동,서울특별시 강서구 등촌동 628번지 ,"서울특별시 강서구 양천로 500, (등촌동)",1,126.8555156,37.56052592
6933,GS25관악신림관악신림점,편의점,서울특별시,관악구,조원동,서울특별시 관악구 신림동 1663-21번지 ,"서울특별시 관악구 시흥대로160길 39, (신림동)",1,126.9020537,37.4805048
6934,GS25번동예일점,편의점,서울특별시,강북구,번1동,서울특별시 강북구 번동 460-17번지 ,"서울특별시 강북구 한천로 1000, (번동)",1,127.0303014,37.63792246
6935,GS25,편의점,서울특별시,강남구,논현2동,서울특별시 강남구 논현동 63-21번지 ,"서울특별시 강남구 언주로147길 6, (논현동)",1,127.0336724,37.52008462
6936,GS25,편의점,서울특별시,송파구,잠실7동,서울특별시 송파구 잠실동 122,서울특별시 송파구 올림픽로 23,1,127.0733342,37.5109594
6937,GS25,편의점,서울특별시,중구,중림동,서울특별시 중구 중림동 398-1번지 ,"서울특별시 중구 서소문로 8, (중림동)",1,126.9629167,37.55897729
6938,CU건대영존점,편의점,서울특별시,광진구,화양동,서울특별시 광진구 화양동 4-20번지 ,"서울특별시 광진구 능동로 110, (화양동)",1,127.071394,37.54065192
6939,세븐일레븐,편의점,서울특별시,동대문구,이문2동,서울특별시 동대문구 이문동 256-13번지 ,"서울특별시 동대문구 신이문로 3, (이문동)",,127.0625318,37.60312353
6940,세븐일레븐논현학나래점,편의점,서울특별시,강남구,논현1동,서울특별시 강남구 논현동 20-15번지 ,"서울특별시 강남구 강남대로136길 7, (논현동)",1,127.021353,37.51315321
6941,세븐일레븐영등포푸르지오점,편의점,서울특별시,영등포구,영등포본동,서울특별시 영등포구 영등포동 647번지 영등포푸르지오 ,"서울특별시 영등포구 도신로29길 28, (영등포동, 영등포푸르지오)",1,126.9023088,37.51174644
6942,보광훼미리마트화곡수명,편의점,서울특별시,강서구,화곡3동,서울특별시 강서구 화곡동 1068번지 ,"서울특별시 강서구 강서로33길 103, (화곡동)",,126.8342201,37.54052187
6943,세븐일레븐,편의점,서울특별시,성동구,사근동,서울특별시 성동구 사근동 110번지 ,"서울특별시 성동구 왕십리로 222, (사근동)",1,127.0465947,37.55449264
6944,CU,편의점,서울특별시,중구,중림동,서울특별시 중구 중림동 325-1번지 ,"서울특별시 중구 중림로 40, (중림동)",,126.9673827,37.5576829
6945,CU,편의점,서울특별시,중랑구,면목3.8동,서울특별시 중랑구 면목동 456-28번지 ,"서울특별시 중랑구 면목로48길 25, (면목동)",1,127.0900456,37.58226343
6946,세븐일레븐,편의점,서울특별시,광진구,구의3동,서울특별시 광진구 구의동 546-6번지 ,"서울특별시 광진구 강변역로 53, (구의동)",1,127.0946705,37.53503889
6947,세븐일레븐,편의점,서울특별시,강동구,천호1동,서울특별시 강동구 천호동 18-46번지 ,"서울특별시 강동구 구천면로64길 22, (천호동)",1,127.1397629,37.54960364
6948,세븐일레븐,편의점,서울특별시,중구,필동,서울특별시 중구 충무로3가 57-8번지 ,"서울특별시 중구 퇴계로27길 28, (충무로3가)",1,126.9916311,37.56237067
6949,GS25암사상암점,편의점,서울특별시,강동구,암사1동,서울특별시 강동구 암사동 491-64번지 상림주택 ,"서울특별시 강동구 상암로 75-1, (암사동, 상림주택)",1,127.1316159,37.5485078
6950,씨유청담강변,편의점,서울특별시,강남구,청담동,서울특별시 강남구 청담동 122-8번지 ,"서울특별시 강남구 압구정로79길 25, (청담동)",,127.049127,37.52531002
6951,세븐일레븐,편의점,서울특별시,동작구,노량진2동,서울특별시 동작구 노량진동 44-11번지 ,"서울특별시 동작구 노량진로 124, (노량진동)",1,126.9396031,37.51326752
6952,세븐일레븐,편의점,서울특별시,은평구,역촌동,서울특별시 은평구 역촌동 4-63번지 ,"서울특별시 은평구 연서로10길 23, (역촌동)",1,126.9180139,37.60766268
6953,GS25,편의점,서울특별시,용산구,이태원1동,서울특별시 용산구 이태원동 455-52번지 ,"서울특별시 용산구 녹사평대로40길 55, (이태원동)",1,126.9887943,37.53441402
6954,세븐일레븐거여역점,편의점,서울특별시,송파구,거여1동,서울특별시 송파구 거여동 20-14,서울특별시 송파구 오금로 499,1,127.1440177,37.49320122
6955,세븐일레븐,편의점,서울특별시,관악구,서림동,서울특별시 관악구 신림동 118-3번지 ,"서울특별시 관악구 신림로 108, (신림동)",1,126.9375872,37.47112534
6956,세븐일레븐,편의점,서울특별시,중랑구,면목3.8동,서울특별시 중랑구 면목동 14-45번지 ,"서울특별시 중랑구 용마산로94길 14, (면목동)",,127.0974934,37.58900638
6957,씨유역삼삼부자,편의점,서울특별시,강남구,역삼1동,서울특별시 강남구 역삼동 698-32번지 ,"서울특별시 강남구 테헤란로51길 43, (역삼동)",1,127.0441729,37.50570815
6958,GS25양재타운점,편의점,서울특별시,서초구,양재1동,서울특별시 서초구 양재동 8-31번지 ,"서울특별시 서초구 바우뫼로41길 77, (양재동)",1,127.0397584,37.48389381
6959,CU,편의점,서울특별시,관악구,서원동,서울특별시 관악구 신림동 409-92번지 ,"서울특별시 관악구 서원길 7, (신림동)",,126.9329423,37.47738184
6960,씨유서초골드로즈,편의점,서울특별시,서초구,서초2동,서울특별시 서초구 서초동 1330-6번지 ,"서울특별시 서초구 서초대로74길 51, (서초동)",1,127.0283892,37.49305471
6961,세븐일레븐,편의점,서울특별시,중구,다산동,서울특별시 중구 신당동 413-8번지 ,"서울특별시 중구 다산로21길 27-16, (신당동)",,127.0099887,37.55822806
6962,세븐일레븐,편의점,서울특별시,광진구,광장동,서울특별시 광진구 광장동 237,서울특별시 광진구 아차산로 571,2,127.1036678,37.54527141
6963,CU,편의점,서울특별시,광진구,광장동,서울특별시 광진구 광장동 353번지 ,"서울특별시 광진구 광장로5길 25-1, (광장동)",1,127.1031214,37.55025909
